X,Y,Name,Description,Date,Zone,Diameter,Length,Image
-74.17857,40.7722,,,3/26,Zone 4,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTMjlnct0Y1wXVgvd0y9SkOyPI6_moU-HyLETDBDLJtkAQiWiZeJQ2zb3bIseGNijFUt5XezSStUxWy3hKapbB392k6Dedkywzpq4_QV3aOcEP2zvrmIWGZisQb6tjAgTijLXOLo5mzHgc9hP9PIfWg_UnF-UD6J5SRvhUul7eOCUKNrmKu4690PHtdcUThwKiMq-zWJqQwp4V1lt4ZZcCHgwsCxuS2ZHyYbRm2NO2DvUbZanftRiH1qC0?authuser=0&fife=s16383
-74.17708,40.77181,,,4/26,Zone 4,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSSR5Xo5MLCsDDZx1ZGvVtHzmH_cU1zjm3eoSZ9Ss68Zg70rF-BWydaRtce4tsRTpiMmLfwcInXIj4uoAo_RZQDsZ0HJc3XyCdYQ_G31rD40U_J7tNW089JKRG5wl4Glc8TplTJW0aMoxDPX6Re3QYukRSDBRA2gvP6pWerQAf7vSaJp3Vxc52j1Qt2Wk1QvjVzvi-NczeEj6a9BL4RA9V9uE9pBvaRFrCnjqOHn99joXcVT7aUBIfqiEk?authuser=0&fife=s16383
-74.17704,40.7718,,,3/26,Zone 4,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS8En273lfAtnGdwBiJ0fxtsvuij1AQFHLMFVT5-4eIkWlRjz0Zg1qxT3-hUWcnjIXN8XnmU-atY2ke0-IqCVUBrXapf6dsXjd_yAESN5JcXqM_URDK9axsUofYiHWheHChxe6T_GLeiId0WMV8XF0z7KG7SLX97a2D1ax1eGiAVoTqZE8qldrAN2oifJpG1ySSmj_wH_r-ItXs7jt7ISlHE8JaI7qgEFcU1Z2OeFnvvoJ0kySomaqpKxc?authuser=0&fife=s16383
-74.17714,40.77166,,,3/26,Zone 4,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRM_DpCwK4QYvJLbnV2ivjldxJTOvm9AbKXHrcKfNd9Kw6MN2hnF0wEC_A3NnZWHt8NeHP0ukhG7BM_-P-_jj5Bz7YuXU2e2VKU-XQnZZ8lNtFp89jTy68BlMOjR6-pIf6uj8_YqP4veDfoODPjrerauxYEfuwzl0TRQFYY8mF8FIzv6zjj_Z1p0aDvL334RnjCaexmW6QnZfiUCmjHTGnxNvDOTr1eLA9Z7jSuIIDn0AiKvk6-A_ogqQk?authuser=0&fife=s16383
-74.1748,40.76844,,,3/26,Zone 4,medium,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTcFisHNzS_OB26FsNOBh0ljj1BQZg_6uHKMeDzV_mfqkqgM0BavyBxHMwSMAgRaj9GtJHCMIVQO9rbvS5S40-FR0jgcjIliXrdVA4HDaTQZ3qhMwQSkHm2V3NHYCSKW1yMdoeedvwrgxhncy1djaIk0tFnZyWA2Ukv30NFMuBZr6BDNAONocg9EeBGcCWdDJ6jtUy9qkz4HVoiz8IsggfDd0-GkhTAQEXl3x-_fU8GzpaL1IfRuhkqTa0?authuser=0&fife=s16383
-74.18067,40.7588,,,11/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSwrF1z9xN37u9NJlF-GQw_GjGQO3DfhAn0xTPb2NfU2LNc1AuT6Zz-HVMJk53OSZQ70Pd9yEz9k-Ce9sQqrhSF5RoRINbY4YWFuT1XdSa6gII31qY6dVdByqk4Zww2Ao6tTXZxaUi7sBCLjlqqtEBRkWWIUl6uMLRh22usEsMvRhmBXCM1gmd3unl7C7P0kEsRd8AvwnyA0Q?authuser=0&fife=s16383
-74.1807,40.75889,,,11/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSzDD278B59qdaFmYgjRKVvTgN0yiFXLU0eU84mMHHDOiIYzcaJwbjfKT7_QpMip5DKmonAUosB-6lVq4aRl6CvwU1eZ42tAvTu2wQ8Gn-3A2GQ3KACes4TIR8DHe3z-XWWGJchcGWCWOAGn6OumLI5XxkKlO8Obme2-7jN1toFbOZqoCWce2nPjWN5qJVE30OLpLI6DTi87A?authuser=0&fife=s16383
-74.18076,40.75869,,,11/19,Zone 1,medium,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSnLMqG09YkgyPS8fD3nNu180tb6FN07b_bg6Iu0vUS8O3yE-blDLD7UWQKE107PeAIcL0C_FIClJXHnhLZKYsztpdYx-3-jnzuKWqxxWOO0f4piS6rITdQe06adQXoPAaTu0jMIR9HLIq4Ist5wSEIiPxMweJtaEHBOe5Kgkj10ddI_onlxsaiwuo2Z2DWf_qVQSFz4kqOcw?authuser=0&fife=s16383
-74.18124,40.75856,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5CQFaKg53RZkdcubdLAvA4bjW-Xu2p8VxVJ_Rlc7x1ywo9BTeFcH4QcwdvkT24V4OIV_ptGmJYOucL0u-3YH1eH-y5htDduluUoYAqKBvpz51FDCWCchss7HO3T5fxwa8MErwr8HM8jYxGFBc3iQrk5FNToTZ7ouokBiCkDIK5M2vJeo2i-T1U5qCoGsiuhPbzOPLsobRKQ?authuser=0&fife=s16383
-74.1832,40.7561,,,2/19,Zone 1,large,large,
-74.1815,40.7586,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGR9Wya9WCXfVlPJwhJB48Jw6_48hc7vKYryX15adCl7Qt67X7KeRUjDuKUl33Tt9bAq3BJpyKPbSAhYF9LOhk-frJoWUC3I7ZEXix16izxemCb3dvill9pg8bdhmDPLL9l0pC946UNCM5UjWBgJbnslwKzw4Rpj9UdV_tK7tUGoMMFMr4HoqVEJqXkt7_jRwASBbiD_LRK_fw?authuser=0&fife=s16383
-74.18136,40.75889,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTFdmwIq75Uu5FNdqvi3V_g48F_WecjNj2Lrn3XfKjcRLFS-Bj-rsgwMawydHPd3X1bsq4eviTNXk9AOjDP6sMKB22ydcGi621dZU7MUsaLa8DBEzarWD75O_R2Ek5hSrkMFce3jZ8JRg05GHFJLxf2Yk3VWy36X0JEeHCwtw9e-xG_8W72wjhR8bUYDk1rC1MTP9ZJuzXdxw?authuser=0&fife=s16383
-74.180036,40.758443,,,2/19,Zone 1,medium,large,
-74.1814,40.7587,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQDJ1ZCl3zvnk8har9_28saNmIjsrwiqWAHvLPERfdhRBg8Fi0ht4lEOhLw09jSDGk-eii26oS6jUTUpMOJPdRPYJ3Ja5ZKeqAMSKHMmwEBhL7ktCftYjxUoTqLbMpvf_FQyz0NEC0UYeRCGLB7cVy3E2LCH6C0owUAdicvrjwpMd0cGyFaJoUhLC58BZG-B_zgZ0UijyjgGQ?authuser=0&fife=s16383
-74.18139,40.75878,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTHck-rGuZ3UHLj63U4IKKoEBR_EcEnoZCLKAhz9LfkJOwuSirIlixz-ys4R2yMKPeEqqFfSS3X4EEu00GEEmp2QIcXECUOFq-AodGUKyOY_g-bW45hODyYfVJ3k-9eZSVJrHMTxBu-uXfCAu8vF5MVIp0yxBRAJS0EbR-mHYymiZFonxf-lIy7Ewm5KVPjt3NAY0X5Wsqbvg?authuser=0&fife=s16383
-74.18084,40.75892,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSmpKoXdFy_JE4L2mK1MR6DH_fH4Y3tbXLTmSdghDBYMWuVRto7LnreA9NhBzgmeSNSi_vOkV5e33njMr8R8wUywi0xEEuynYCmNSw5DbfJuMHAGu2_Wwp3pjHuWJ6-jyL0wZ_WhqzBzeXoKRwigGjr0PC7x7FN__Kc7CpjzNotLy8bImAxmj8plEQoPIj5IVqSCQrziBGO8A?authuser=0&fife=s16383
-74.18087,40.75921,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5DCLbRL4FIPAh5eeDEANn4MHCeN1hFgAn4Rlu96T3t6AJK9Xz4Qu1wgqeigie_H0WSw5ZvER2IhecCcxqg0F6uFwLQ_hbDpFciI43nKgiS1AxmmwrC_3A-nmshO7R0XVj95BvGuWWViQQ6pR4T8Zzrgphp_XfWyN5zB4TsLzVNwrNwTxmkvm8yTLgjzDsKN-LzRDAr19SBQ?authuser=0&fife=s16383
-74.18075,40.7591,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGR-MzNx1CnTzrx_Tu4AxPH7iT3tRgvcNL-CS1GZ5uC9r9pWEQlWCLopHYm65iPvHinfs4MB3yfO3YbSqNoXtyXxb-48-Xto-0rxRHq4jY6mQuK7qpsJ9gn6k9EQmICwuz50oQ3FyT25BJcxp04fv_6sUUtsyd4Xqf07ceN4SWZusnwy1YluVLGGMOrsFN2fNjOfjCbFjTmQPw?authuser=0&fife=s16383
-74.1815,40.75885,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRNU98BkGzPumuwHin8R6b5Dcqrpwi5IBaQYxD9neReAz7qVWCmNsYhDJGeWw92cHUiDkbxo9QjEQPSyaPus--2kV46XzZ4YGzISDHvcUHHm4-WOvh5TXlbL16NnsSZcWPTtaDoQXwFLorFEkGWAdMAPHfU70bMWft4tCexZQkU0yYo0kKjA25gSueOrupCCpDRyT0phlZo8A?authuser=0&fife=s16383
-74.1814,40.759,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTX-RjUaUfBA-pQcHCruS1x94m5lW8VV_ISsmO89hLhC4KTV9Vcg61dWUsYHlbSt_Q77lQvFvuOkdMyIWpyOICZZddIUK3NdnGYUAp8MpcCYmmAeNhPhryviihuTer3wfusft7M7GBLQUC1Hlr-kKxtRO7Fl1Y7uMME-B5QTzTDW1rn50aaovg-Wx3O2jQS0ksUNlemmAHixA?authuser=0&fife=s16383
-74.18177,40.75914,,,1/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQwr3Q2db4jmLeWSjGISm5RAKzsfFb3b-ZBTEi7NOgNGXJxr7bmKJH5ZsBjDk8OH-2FyI3Ip4SzAfIWzXvcq06PU0M2sKZwk4tdqzWYjvQLT2fEKQU-dflmSI6XgpTQ1PSjOOg8MshpGT7wIQEnYblTr1U3zmXypT5T0vBGJy5tvl2AKW_K5XcHkxmc904ly5LLNY1ZgXZrIw?authuser=0&fife=s16383
-74.18147,40.75894,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRoIZRdj2DCDpT6S_SJh2RHZ7eCfoAdgpqqukApLepXakBnx_O4vgdlqfXUCqfxaNSWzvHiVDjptc6Yt6WIZRd9ns5QoHlfIr0MTdHvNRIl5xHxsRm_g3nW79VLHU032jeTlIokOZn6nSq_11n_-sHyn5hlfV2G6atc2yLwmm9TMEzhbt5nL-hHc4BFYEh-KUPd_7xbhP9i7Q?authuser=0&fife=s16383
-74.181868,40.759786,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT7-blN3fD2kNhyC7-Y7JitVyQtQoWto_rDXYrXRBvIqUOHAAG00n2eFLcUemiBad-LO07Y0en90is2SroVGxIb0whQzMz3Z2_kpbXn_eS7Y5TqBJTQA29meTqF2j9tZnvp4wGxQswA6Ie1AE3WPja5vM6O-FFnhSX2U2KAlYqK_yHyPhdt6J46gTcJW84yZOf6SoILr6NIlQ?authuser=0&fife=s16383
-74.1833287,40.756163,,,2/19,Zone 1,large,medium,
-74.1818,40.76006,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSnDlXLY-mGb5QhzrTsboFZhcKkRaawyQcTxq3iorSeSwDi7yGLPr4xxR_MusylfBWix_FxgfUVdd0xdkJDFTvLIk_ep8cAvTiGuy8TGrlgomj1QMkbNpCJu2H6-_p_WCGT9DKhAp4r5Qw7OuOYi_-cc47Qo9DT4VS5i3rYBwMkaq0rZvR-ir58dJZkdNKGi9Bhe2PNlj6rDg?authuser=0&fife=s16383
-74.1813,40.7583,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTj6dAiP06I6OiBgn2mfSzkac1ST4PB6uGdhm25JuGlU7G_3rYjiSJyYLveegqBfJaQLr0NrUC83A3gyGvM8Em-ZfhR2l0n0hIQLEQ4f0EyKyV-xwnrsshq8PdmhkArZlwlnUtqaAzwO5hs1gFs0B-bCgNEPsdhrH_vk1GJR8JD8YNV8KlVgRSadw2eeFIcX2EiLojkk2R8ng?authuser=0&fife=s16383
-74.18182,40.75916,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQnnfriXYIJctGXWwSEvMvKRdEbi9yWvixMXHCkbE9nJuDPV7BLAtc6Pbx0bLT5SFFWsdfpp9JR7utrPqcgIBamRVk7dXs8QpvtkSAyiWtAMybXWkHnVYvNADFaZ6QNzr58mO9x62mgPEfheyfD466cmeLgKoZr2HEkw9MG-rxxQqIOV-YB8cfPS-WIMhUEmvjKlLqfEmj4lA?authuser=0&fife=s16383
-74.18203,40.75923,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTIQEn8ziugAiDykGmuWGKG4O1epfGNQXHmDaC7jNGSrnlX_s8hNRgjkQe3i93uKhBkV9uOUapH6jpPFFvqnkgVFrDh_6510LiblzC2lcrlPM-zPzt3IbN4kAZ18i6OXPSHudq_3CVR3hJcZulsdrTRLP2odHZBw5R6HiGVdl5fwkOvjM9pRTD-FiIlh81nVyyi4z8HTdiBeQ?authuser=0&fife=s16383
-74.1817,40.7591,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQTpDTOrBrzChg9yU6qWEREuBE4UuizOA08PNBOWLxPTnZBa3K97K2hWdSoxEsYc5-hCi7WI0suQ2cgijeIXcTcN8eyaRDKoeEjM-mejeLQd0cyseTgcZNYeJhcMtq4KUtlnT8CouGm8-GSNYQgEEtGA-HZZ4lElWKscr0njT0l6doGTGjGsb5KIj_kzIOjaKmkTFjY78zYJQ?authuser=0&fife=s16383
-74.1831544,40.7562483,,,2/19,Zone 1,medium,small,
-74.1821,40.75919,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGToRsiwzZNF5v9sXC0AP9mB0HP6wzcsAaEj4V-T2zc1ZUXv6dwBjAHAiZ6w6aR2eDQb_0GbKjOaEA_q07o8Agp6p26caxngKZKSVL6Vhqw1Y_Wv8lBzjluAqIvlPgqb4nCAbGTSrlDDrSYJj3EaBuQPGPtTp-AEvh1NPUYAexLctYg8jTJTewklTtujAt6HSmw1Ztgo5bYSyA?authuser=0&fife=s16383
-74.18146,40.7586,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSaoCOcx1TVh3jDyR3LPKTbQZ2qQKw3hD9eR9tJvTSu45f7Ob4cP-MYlv77ISmFLOixFZ4Erug8_g4J5vw-eX0_qeZfU-ab-LxjYG541DveitHVmj1qojbVacbERiONq_QC64IcjIfhtsdJ0tMRn40oBYAZNdxcJhi6Xtf2n66Ea0lftkkHT0yur7F3ZEfJl7fF2CFxJOpaaw?authuser=0&fife=s16383
-74.181564,40.760732,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTHwJ4KC4XErgCusELdqX_gfQ37yVOZZcYlO7FVa7Zqq1ZvFOBBtsLijRz8EMs__tY1WiVmsTMKJo_aHNGv3QO-LRZoLKZ9yQSIKfMn15az0mXI9oD06A6IDQ1yuIL_2TYkrwwDIrZicOMMxdfdaB8ePlkk_sqPiO3E_oIAiK508PLp16Seu1omKk-jKD-wf03YRTuECOijPw?authuser=0&fife=s16383
-74.1824,40.7593,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTUG2o-B-zm_qCAFdow1fSMFaHvMnPQ7vT89OqCrBXcN90wb19LwwnBuzgjT5BPZvH3WHZMKVRxGZLz4gmUNQeEdfO_u9eu_B93RTErNAJcadtgiS1G2n84I7-mtWLEL1JqhZf0EBOgS9KeIkNEuUf7C1bpEyd_7nqppcGhgjDKLgo6R_paJ4gPZyMQYPNV2CzKEPWNRUEfQw?authuser=0&fife=s16383
-74.18232,40.75934,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT9iou7xLYFbQhkAH10-dI5lw5Yr-k_-MECaF4Wyx-0h8sTUjoRUutWqOAQvfYrxtstvKQwgvLolUyjAnl9ENjerRjN9FC_unAmnO0Ovg1x4PvdGRtRbOhEqw43vC7q4LFFedWvZZiv43E9Y-DAysiZw_ncxoYLfbVvYWIWw6pyB8ZZo69ei0yPdOZuHtnbJXmR_8W4SgNk5A?authuser=0&fife=s16383
-74.18176,40.75922,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRuy5U41I7isXiPmcayEGlM0_Ob09GPw_vzWtPw_gySjAzhkNIfqGlWvz2DaosKrI9gu1DAoIICrmrTSRL82-b-3EApxhaa8yPzJL5IVmRl6AieS4EF0DDgGg7SyiBjUWYQFqh64aiVPyqd5kxwbhaSBjuI6_Mk4M2os1P__WwnNCrF3Mel4kb9GzfnpzRBJl0K9bsOOM8jng?authuser=0&fife=s16383
-74.17948,40.75984,,,2/19,Zone 1,medium,small,
-74.181203,40.76123,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRX7iTn8AUwPV9AV60hRK72wJJlyvpEFpUP7EfrdKqxamgDW5b1AZalU7X25vcI_zOrUA9-9YnI86JaH3VQmz0XGJtFDBXYgAhdhgGFgNjfnDxUD4qTAqnJJvsMbYiL_cPBPTOsB6gRRg5TEaLkeRSlYeg66eDYra9txdQZTzg5KdchCM-gZZX9cSLHc6LI_CO8M1yO9YAeHw?authuser=0&fife=s16383
-74.18154,40.76092,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT62MoniVKsnXwnHQ_tIcAtNTNIQJT2snqWibR1ZiaeTzU-pHGFI_cARrDZhY1aqtI1LpO9p2fVACMdXTXtcmQUEWnO_GQ0QdPrWP0rzjJLuPySlRPXrvjfM9MgGSjHX8-ItYCzUEhT7pUnkcxm_MC0ENI8Yk-T7LSnIUbQq3nffdBsN4ZMsiTIInBcfR3U4fjprRfUkhxs_A?authuser=0&fife=s16383
-74.18217,40.7592,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSpc5HHwdQd0QzyPaaKLzdpserxz5UtMTCaBnun6mf6gk8sTxcBchbwNjOPJAebrWL2JZZ9spdfqEueei7ei1u9KfQFLOMCPOSE-vVBlD6VYmaa_6cFf8vdVM6iMPVyBKOwWVLpUirI9sQtNw6Uo9hZs5cIPcswgGfL_cETP5CkdMoMYI3qyEhyengngMw0oEjgKwSGVbCfzA?authuser=0&fife=s16383
-74.1817,40.7596,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSTv_V9z0aKjj1iJ_pJOmTvaNstGLHCEeAcJz5DpSKUWLVHtjxbiKMq0OSDo77msbNOOBKvq2_Toj8L60Qf63cFI3zzXuvfP1afnZcOfCW1PptQJorRT6w-3T7YsR0_A58xjhIJBe1CQquzGK5WlvIg7OcqW5qfKEx09DcTEVT20j0l80hQWd_l56cD_tI2g0-fCvG4YstqFA?authuser=0&fife=s16383
-74.1822,40.7593,,,2/19,Zone 1,medium,medium,
-74.18237,40.75939,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTAf99LwDJkKq3yxP3HUPpszZxrnHfSJW3z7xaHZa-0RP2nayexiU7P53HHZbRoyfcSo47r5J8nQt_78sxEwumXepY6x7Ddh_WiMJyy-HBZJEUItUz7WwsyxyOCtuYwRS7c5KZaFwPDFiyj8czpA6AEsIUJKsBsOJAs9wqwvNYH7NOsE7GyJW8tS44wCZmnEeXohX70UZSVzg?authuser=0&fife=s16383
-74.1832,40.7561,,,2/19,Zone 1,medium,small,
-74.1821,40.75926,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGStWSrgMh9bAEHwAQdM6Dl1acNWbUcwqBDQ2sLv51nJdw_nO4K4u9hGRtoe4RU29kivTsCSjCfz-oCBpU_U4zgXrLmWp3oKe7L2VFs4AmeVJjcdu1ibKBiBuMEbWkG9dW7x0eOvTnavzktppzZQmDBBv7vAOQw-8d6AeKL_gX3-GRkVvqV-TR8zCgmuJY373IMJIn5MnlMw_g?authuser=0&fife=s16383
-74.181105,40.761399,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSN7C8CB9I9J7euq9GEI3LXpIrjTkLDEa5FIq_r7kSQCEMXmmTVP5FWDw8mVqWUPXq1Rh7T6ImKe-zt1RYZkKfYYIcqZYKfUScTkqUv7QFXeRky0RhsfBjw-6RmkpQNjvxPUOyrSMKOO-zJ0QaKscaKCa6FN6_R9dC8PD-qfGwcg_XR_Bqg8IuOqPknPu0PI2E0xbJ8XNzAnA?authuser=0&fife=s16383
-74.1832,40.7561,,,2/19,Zone 1,medium,medium,
-74.18237,40.75939,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQdWWaKCX19f0ADwq1JSJP3uyzn5DoVWlMvhaUCWoyogZD1SrU_9l1AthF1SjYWYjo82VwuJpVgPSi5JQwhb3szXvHpmNVhhMblCLD9jvbPwuHfxf1pGfDh121WM9-iL9l4nchb8b6sIoB0H1oYdfcdo0ASIeEtwdFpggBJwePqLkFLB2leFOZd_UIR9k_VOA_m8KtOavdm9Q?authuser=0&fife=s16383
-74.18108,40.76147,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT4ECyvcodtz2TJiOwPlHyG4ysWu98meCu_J9EypPL6RHV58dA379-eM2Uul8JnpcgK6bd3-Y0COjJ-tBX1MJu8AtXGo4AH4CvbpeK9eLBLLElBczvoqs7owmdJD6ZnBPj0m34R5fcYo0YtEJjs5MHGtHhdBpq--J7SQbOYoEPACO30NipZDQKF_mM4gVgIi8HkjREyIFiLJQ?authuser=0&fife=s16383
-74.18206,40.7592,,,2/19,Zone 1,,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSpPmMahtgeXsyAl9czyhZiAhNfIrvLhr-RScebBmyE70Lt6V1x3AZMstc7kXoCPn1cX-arlNdhbS4GtL2Z3XnHumKrqlr3LjfEhpAj_atNCeCkQ41s-WOvWZuKKoZr9T8bJ5S2ivBh_sY8g68qXiivp3bbVK3y4fh1fKb4D94dmj9SmDVfeSOzVJQ2ucFekIRffOjQX2CGvQ?authuser=0&fife=s16383
-74.1826,40.7595,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS2m_qHZOcWuP-9mfuzd5G0a7n_f_-yEU-mc90OdrRIP5-gL0-bbAPVyYRNvOs10QHaa6IMaNIf4ebJOjWt1iZqwkWoOUVvUxYDV59P6lUzjsLVhU-emJguiqbftQDqdA2J-gHdLB1dYXzBPUVvpmiCG4VNUwB_83U_H5s8hRDtGl8VtIHoPoHbs-aTsvWRv4T1fprP2jf_kA?authuser=0&fife=s16383
-74.1822387,40.759188,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTQCb3YyZVoJdYaL7p-ralvCbS_wNoL8EGNT5TWnbM1lTmyR-fTGaHb41SCxmkVdWBi1U5aBVALaH_w5wvZraGdbbt2Sg6jI5gzuk9ivPbmzKdq0qw4Ccp1iubnrnKWIZqhvB2n9A36cZ-EXC8P5vZCHk7GhDJ5NhRq5USEZgGy1ckAL0-G8XWmrrdmKd5H7d_1jyQoaTdRFg?authuser=0&fife=s16383
-74.1809,40.7616,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS4Kndm_UudrD61Mvad4Bi0VaiP3tooOcRcHLNQIl24doxq8MuJgHFvERFAVsIMh3RSauuFXCcFxAKeGNsN-P1brgjgKLEWJKYb8AQ_jON6qMkr2Pzk7jZgwELk6RvRKZ79865udMkKB8MdqD7rzOfsL5_7wck0ARjHvGfL6lE2aBHZfpMfPWRUyZYtQpOd0lYks8x5v3rl9Q?authuser=0&fife=s16383
-74.1811,40.76153,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTNWZT5GVs8qpaaH5oc4Op_XhkdCXP0Kww6hKIyuEqHeWV3VjpvThSO7nS0koi1v-DIQfRUaBuRvI87VecxbS2JGBY0encY0tvWH8bjvuukU5kh9ozWZs-UZ4SLVRZLFxDPNKO197PjiQ0Ecu2SDX78c0fpxtSPL3UW56vFHTjIaj0-eA5oNou9d-QTL1xnZRnOIB69IslHsw?authuser=0&fife=s16383
-74.1809,40.7616,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRfFhOAxv0j6xPbPMMv5yRvCiy1dDSjNpVW1asvn-tcGEaugpoIalGBosZ8eclwmTcTQAAjmCj8qg3ctSq-9L4oO2i-9Lghgveno0fX5vvqaJjEEFL1CjHGmFFXrIS3mATwfwfCigzI4yvIKrBTkIIFOM6POIAMVxlbXLyiWip7XimGcjzNmdxQ3yOHurj_4KB3coREcrZy6w?authuser=0&fife=s16383
-74.18277,40.7596,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT_Z59a8PD5r9ZlWPA_WuALWbn-_S-Au_Dh4uL2EBrchF4JlBlzM9DrtPjNWE-fSp0EGJQ7mzMcboDcv0R78CtJ6MCaOkedO4OaouxBHnWd7-PuG92fBifBEMghf5c_aJ6uuxDtTqh_Yosof1ef1dv5noYYGpA9Bg0iovjc6p8TVOgpUDMJKoXwOQGvQ2aNt4bOMR9q0PwJ-Q?authuser=0&fife=s16383
-74.18054,40.75851,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRXXiwcr0kP9IqTZdmStGMglE0pHlWioK7CKJOd-YTtA0BlF6kKJbZSrVVTC7Pxu4YOA35mVtqfkmRTFSiMZN2KWx9ny4DcJB5DOijcAZIRsawHxPbtaho4Hgnv6EP7kQhnQ0Y66s3WLBNHidl3clsD0ZIf4p3L1hZlFe28av0PE9oYEkNsg_jQNtUqFhSPN39JmW_VDpYkbg?authuser=0&fife=s16383
-74.1827,40.7596,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTqiYJH9iKqLsmEiZSI24PW9YaMUUg74XwIKfsf9O4rvCSZJXUdNprKFFToJ46MTq3mYdutK_QwXEGyqptcluAsySKCOI2O5DYScjg_Tev1lglg-x8ModPKR0p4tQQUh2-sbX2N4gRYCBgeLtFvn9h6MSIdDlfTWqA7V1W-4Hp_75KOz5M_KwF9NZYNbpHSGkLHroSOZgsxuQ?authuser=0&fife=s16383
